matrix,split,rows,cols,nnz,reference_status,reference_backend,reference_total_s,density_1024_entropy_norm,density_1024_std,density_1024_gini,density_1024_sum,density_1024_backend,density_1024_build_s,density_1024_compute_s,density_1024_total_s,method,normalization,resolution,density_ratio,curve_index,status,compress_backend,compress_s,fft_s,interp_s,total_s,log_mae_interp,entropy_error_interp,radial_error_interp,entropy_error_direct,radial_error_direct,sample_fraction,sample_axis_rows,sample_axis_cols,sample_count,backend,sample_s,compute_s,note
CurlCurl_0,full_eval,11083,11083,113343,ok,gpu,0.1622518771328032,0.6434715896391289,0.012499402997865512,0.9944377171647949,967.8921508789062,gpu,1.4191454739775509,0.13780521717853844,1.557183210970834,sparse_direct_grid,na,1108,,9,ok,,,,0.24771376396529377,3.3612069070804864,0.5731019973754883,0.009380340576171875,7.361779386599562e-05,0.0047969818115234375,2.4890169854768285e-05,0.1,1108.0,1108.0,1227664.0,gpu_direct,2.475944658042863,0.6375484850723296,
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,density_fft,all,5290,0.5,0,skipped:CUDARuntimeError,,,,,,,,,,,,,,,,,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,density_fft,all,3968,0.375,1,skipped:CUDARuntimeError,,,,,,,,,,,,,,,,,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,density_fft,all,2645,0.25,2,skipped:CUDARuntimeError,,,,,,,,,,,,,,,,,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,density_fft,all,1984,0.1875,3,skipped:CUDARuntimeError,,,,,,,,,,,,,,,,,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,density_fft,all,1323,0.125,4,skipped:CUDARuntimeError,,,,,,,,,,,,,,,,,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,density_fft,all,992,0.09375,5,skipped:CUDARuntimeError,,,,,,,,,,,,,,,,,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,density_fft,all,661,0.0625,6,skipped:CUDARuntimeError,,,,,,,,,,,,,,,,,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,density_fft,all,496,0.046875,7,skipped:CUDARuntimeError,,,,,,,,,,,,,,,,,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,density_fft,all,331,0.03125,8,skipped:CUDARuntimeError,,,,,,,,,,,,,,,,,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,density_fft,all,248,0.0234375,9,skipped:CUDARuntimeError,,,,,,,,,,,,,,,,,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,density_fft,all,165,0.015625,10,skipped:CUDARuntimeError,,,,,,,,,,,,,,,,,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,density_fft,all,124,0.01171875,11,skipped:CUDARuntimeError,,,,,,,,,,,,,,,,,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,density_fft,all,83,0.0078125,12,skipped:CUDARuntimeError,,,,,,,,,,,,,,,,,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,spfft_grid,na,2,,0,error:CUDARuntimeError,,,,,,,,,,,0.00015625,2.0,2.0,4.0,,0.0002571539953351021,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,spfft_grid,na,3,,1,error:CUDARuntimeError,,,,,,,,,,,0.0003125,3.0,3.0,9.0,,0.0001403801143169403,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,spfft_grid,na,6,,2,error:CUDARuntimeError,,,,,,,,,,,0.000625,6.0,6.0,36.0,,0.000369807006791234,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,spfft_grid,na,13,,3,error:CUDARuntimeError,,,,,,,,,,,0.00125,13.0,13.0,169.0,,0.0008622549939900637,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,spfft_grid,na,26,,4,error:CUDARuntimeError,,,,,,,,,,,0.0025,26.0,26.0,676.0,,0.0016871450934559107,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,spfft_grid,na,52,,5,error:CUDARuntimeError,,,,,,,,,,,0.005,52.0,52.0,2704.0,,0.007732427911832929,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,spfft_grid,na,105,,6,error:CUDARuntimeError,,,,,,,,,,,0.01,105.0,105.0,11025.0,,0.02685310202650726,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,sparse_direct_grid,na,2,,0,error:CUDARuntimeError,,,,,,,,,,,0.00015625,2.0,2.0,4.0,,0.0002547791227698326,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,sparse_direct_grid,na,3,,1,error:CUDARuntimeError,,,,,,,,,,,0.0003125,3.0,3.0,9.0,,0.00013109110295772552,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,sparse_direct_grid,na,6,,2,error:CUDARuntimeError,,,,,,,,,,,0.000625,6.0,6.0,36.0,,0.00018319184891879559,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,sparse_direct_grid,na,13,,3,error:CUDARuntimeError,,,,,,,,,,,0.00125,13.0,13.0,169.0,,0.00044649303890764713,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,sparse_direct_grid,na,26,,4,error:CUDARuntimeError,,,,,,,,,,,0.0025,26.0,26.0,676.0,,0.0014172098599374294,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,sparse_direct_grid,na,52,,5,error:CUDARuntimeError,,,,,,,,,,,0.005,52.0,52.0,2704.0,,0.0053938080091029406,,cudaErrorIllegalAddress: an illegal memory access was encountered
bundle1,manual,10581,10581,770901,ok,gpu,0.07860209001228213,0.6729465689500262,0.07031583604607482,0.991481707759192,7231.919921875,gpu,0.7490190169773996,0.10570571199059486,0.855996600817889,sparse_direct_grid,na,105,,6,error:CUDARuntimeError,,,,,,,,,,,0.01,105.0,105.0,11025.0,,0.02255027904175222,,cudaErrorIllegalAddress: an illegal memory access was encountered
